REGION,TECHNOLOGY,YEAR,VALUE
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,2049,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,2050,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,2051,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,2052,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,2053,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,2054,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2022,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2023,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2024,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2025,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2026,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2027,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2028,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2029,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2030,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2031,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2032,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2033,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2034,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2035,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2036,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2037,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2038,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2039,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2040,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2041,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2042,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2043,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2044,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2045,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2046,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2047,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2048,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2049,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2050,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2051,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2052,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2053,0.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,2054,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2022,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2023,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2024,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2025,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2026,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2027,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2028,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2029,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2030,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2031,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2032,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2033,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2034,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2035,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2036,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2037,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2038,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2039,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2040,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2041,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2042,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2043,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2044,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2045,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2046,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2047,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2048,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2049,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2050,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2051,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2052,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2053,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,2054,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2022,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2023,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2024,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2025,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2026,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2027,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2028,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2029,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2030,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2031,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2032,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2033,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2034,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2035,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2036,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2037,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2038,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2039,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2040,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2041,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2042,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2043,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2044,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2045,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2046,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2047,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2048,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2049,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2050,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2051,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2052,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2053,0.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,2054,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2022,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2023,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2024,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2025,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2026,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2027,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2028,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2029,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2030,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2031,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2032,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2033,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2034,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2035,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2036,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2037,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2038,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2039,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2040,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2041,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2042,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2043,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2044,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2045,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2046,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2047,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2048,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2049,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2050,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2051,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2052,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2053,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,2054,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2022,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2023,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2024,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2025,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2026,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2027,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2028,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2029,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2030,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2031,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2032,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2033,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2034,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2035,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2036,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2037,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2038,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2039,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2040,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2041,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2042,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2043,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2044,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2045,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2046,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2047,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2048,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2049,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2050,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2051,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2052,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2053,0.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,2054,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2022,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2023,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2024,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2025,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2026,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2027,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2028,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2029,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2030,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2031,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2032,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2033,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2034,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2035,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2036,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2037,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2038,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2039,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2040,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2041,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2042,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2043,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2044,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2045,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2046,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2047,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2048,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2049,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2050,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2051,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2052,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2053,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,2054,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2022,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2023,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2024,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2025,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2026,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2027,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2028,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2029,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2030,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2031,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2032,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2033,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2034,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2035,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2036,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2037,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2038,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2039,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2040,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2041,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2042,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2043,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2044,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2045,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2046,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2047,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2048,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2049,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2050,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2051,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2052,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2053,0.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,2054,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2022,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2023,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2024,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2025,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2026,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2027,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2028,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2029,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2030,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2031,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2032,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2033,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2034,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2035,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2036,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2037,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2038,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2039,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2040,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2041,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2042,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2043,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2044,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2045,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2046,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2047,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2048,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2049,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2050,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2051,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2052,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2053,0.0
RE1,SO_DEMRESELCWSH_HIG_RUR,2054,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2022,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2023,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2024,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2025,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2026,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2027,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2028,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2029,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2030,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2031,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2032,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2033,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2034,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2035,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2036,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2037,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2038,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2039,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2040,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2041,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2042,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2043,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2044,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2045,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2046,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2047,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2048,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2049,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2050,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2051,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2052,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2053,0.0
RE1,SO_DEMRESELCWSH_HIG_URB,2054,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2022,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2023,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2024,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2025,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2026,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2027,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2028,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2029,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2030,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2031,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2032,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2033,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2034,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2035,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2036,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2037,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2038,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2039,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2040,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2041,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2042,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2043,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2044,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2045,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2046,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2047,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2048,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2049,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2050,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2051,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2052,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2053,0.0
RE1,SO_DEMRESELCWSH_LOW_RUR,2054,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2022,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2023,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2024,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2025,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2026,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2027,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2028,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2029,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2030,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2031,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2032,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2033,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2034,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2035,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2036,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2037,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2038,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2039,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2040,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2041,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2042,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2043,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2044,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2045,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2046,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2047,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2048,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2049,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2050,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2051,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2052,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2053,0.0
RE1,SO_DEMRESELCWSH_LOW_URB,2054,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2022,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2023,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2024,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2025,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2026,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2027,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2028,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2029,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2030,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2031,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2032,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2033,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2034,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2035,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2036,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2037,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2038,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2039,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2040,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2041,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2042,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2043,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2044,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2045,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2046,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2047,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2048,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2049,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2050,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2051,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2052,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2053,0.0
RE1,SO_DEMRESELCWSH_MID_RUR,2054,0.0
RE1,SO_DEMRESELCWSH_MID_URB,2022,0.0
RE1,SO_DEMRESELCWSH_MID_URB,2023,0.0
RE1,SO_DEMRESELCWSH_MID_URB,2024,0.0
